ID,split duration,dept
STT_MV0193,00:32:47.210,STT_MV
STT_MV0194,00:33:36.333,STT_MV
STT_MV0195,00:30:14.799,STT_MV
STT_MV0196,00:33:26.750,STT_MV
STT_MV0197,00:25:57.354,STT_MV
STT_MV0198,00:28:51.857,STT_MV
STT_MV0199,00:24:30.196,STT_MV
STT_MV0200,00:32:54.650,STT_MV
STT_MV0201,00:34:39.628,STT_MV
STT_MV0202,00:34:39.939,STT_MV
STT_MV0203,00:21:20.457,STT_MV
STT_MV0204,00:28:40.092,STT_MV
STT_MV0205,00:45:23.529,STT_MV
STT_MV0207,00:02:51.945,STT_MV
STT_MV0208,00:35:56.687,STT_MV
STT_MV0209,00:34:53.216,STT_MV
STT_MV0210,00:37:27.381,STT_MV
STT_MV0211,00:36:57.131,STT_MV
STT_MV0212,00:37:53.812,STT_MV
STT_MV0213,00:36:38.772,STT_MV
STT_MV0214,00:37:10.147,STT_MV
STT_MV0215,00:37:14.395,STT_MV
STT_MV0216,00:38:33.212,STT_MV
STT_MV0217,00:37:45.167,STT_MV
STT_MV0218,00:36:31.714,STT_MV
STT_MV0219,00:37:35.018,STT_MV
STT_MV0220,00:38:20.869,STT_MV
STT_MV0221,00:35:22.866,STT_MV
STT_MV0222,00:38:44.473,STT_MV
STT_MV0223,00:36:22.691,STT_MV
STT_MV0224,00:36:24.893,STT_MV
STT_MV0225,00:38:12.732,STT_MV
STT_MV0226,00:36:05.290,STT_MV
STT_MV0227,00:33:57.091,STT_MV
STT_MV0228,00:36:52.535,STT_MV
STT_MV0229,00:35:11.929,STT_MV
STT_MV0230,00:37:33.972,STT_MV
STT_MV0231,00:33:59.264,STT_MV
STT_MV0232,00:35:18.853,STT_MV
STT_MV0233,00:37:14.869,STT_MV
STT_MV0234,00:38:33.069,STT_MV
STT_MV0235,00:36:12.726,STT_MV
STT_MV0236,00:34:55.703,STT_MV
STT_MV0237,00:36:29.239,STT_MV
STT_MV0238,00:35:31.398,STT_MV
STT_MV0239,00:35:21.880,STT_MV
STT_MV0240,00:35:03.372,STT_MV
STT_MV0241,00:31:54.948,STT_MV
STT_MV0242,00:37:53.702,STT_MV
STT_MV0243,00:34:46.350,STT_MV
STT_MV0244,00:35:10.566,STT_MV
STT_MV0245,00:37:58.325,STT_MV
STT_MV0246,00:37:05.139,STT_MV
STT_MV0247,00:31:08.489,STT_MV
STT_MV0248,00:37:11.205,STT_MV
STT_MV0249,00:37:55.765,STT_MV
STT_MV0250,00:33:43.942,STT_MV
STT_MV0251,00:33:23.094,STT_MV
STT_MV0252,00:31:37.692,STT_MV
STT_MV0253,00:32:03.268,STT_MV
STT_MV0254,00:37:27.658,STT_MV
STT_MV0255,00:33:56.781,STT_MV
STT_MV0256,00:36:30.261,STT_MV
STT_MV0257,00:34:10.565,STT_MV
STT_MV0258,00:34:14.413,STT_MV
STT_MV0259,00:37:08.970,STT_MV
STT_MV0260,00:38:00.548,STT_MV
STT_MV0261,00:35:36.084,STT_MV
STT_MV0262,00:35:40.706,STT_MV
STT_MV0263,00:33:42.614,STT_MV
STT_MV0264,00:34:10.392,STT_MV
STT_MV0265,00:32:50.975,STT_MV
STT_MV0266,00:35:10.002,STT_MV
STT_MV0267,00:34:30.252,STT_MV
STT_MV0268,00:34:04.722,STT_MV
STT_MV0269,00:35:41.853,STT_MV
STT_MV0270,00:27:18.052,STT_MV
STT_MV0271,00:32:58.900,STT_MV
STT_MV0272,00:37:05.766,STT_MV
STT_MV0273,00:32:48.929,STT_MV
STT_MV0274,00:36:03.658,STT_MV
STT_MV0275,00:39:41.682,STT_MV
STT_MV0276,00:35:30.790,STT_MV
STT_MV0277,00:35:23.907,STT_MV
STT_MV0278,00:35:07.955,STT_MV
STT_MV0279,00:32:49.020,STT_MV
STT_MV0280,00:32:53.521,STT_MV
STT_MV0281,00:34:56.025,STT_MV
STT_MV0282,00:35:14.943,STT_MV
STT_MV0283,00:03:31.234,STT_MV
STT_MV0284,00:04:28.920,STT_MV
STT_MV0285,00:03:41.534,STT_MV
STT_MV0286,00:20:42.618,STT_MV
STT_MV0287,00:16:36.910,STT_MV
STT_MV0288,00:16:47.285,STT_MV
STT_MV0289,00:05:10.981,STT_MV
STT_MV0290,00:01:54.358,STT_MV
STT_MV0291,00:04:36.734,STT_MV
STT_MV0292,00:09:53.933,STT_MV
STT_MV0293,00:02:52.768,STT_MV
STT_MV0294,00:08:46.940,STT_MV
STT_MV0295,00:09:47.844,STT_MV
STT_MV0296,00:05:41.936,STT_MV
STT_MV0297,00:15:40.106,STT_MV
STT_MV0298,00:15:19.361,STT_MV
STT_MV0299,00:10:41.395,STT_MV
STT_MV0300,00:36:19.142,STT_MV
STT_MV0301,00:02:18.296,STT_MV
STT_MV0302,00:04:35.148,STT_MV
STT_MV0303,00:03:16.716,STT_MV
STT_MV0304,00:03:29.707,STT_MV
STT_MV0305,00:02:33.589,STT_MV
STT_MV0306,00:04:58.498,STT_MV
STT_MV0307,00:01:36.828,STT_MV
STT_MV0308,00:08:36.546,STT_MV
STT_MV0309,00:08:42.138,STT_MV
STT_MV0310,00:00:52.545,STT_MV
STT_MV0311,00:04:56.097,STT_MV
STT_MV0312,00:11:24.125,STT_MV
STT_MV0313,00:03:30.775,STT_MV
STT_MV0314,00:02:04.350,STT_MV
STT_MV0315,00:04:53.079,STT_MV
STT_MV0316,00:37:46.321,STT_MV
STT_MV0317,00:36:26.315,STT_MV
STT_MV0318,00:01:17.664,STT_MV
STT_MV0319,00:06:13.218,STT_MV
STT_MV0320,00:21:40.188,STT_MV
STT_MV0321,00:06:45.304,STT_MV
STT_MV0322,00:02:06.120,STT_MV
STT_MV0323,00:39:33.655,STT_MV
STT_MV0324,00:34:22.040,STT_MV
STT_MV0325,00:30:25.862,STT_MV
STT_MV0326,00:36:11.686,STT_MV
STT_MV0327,00:11:04.092,STT_MV
STT_MV0328,00:32:51.044,STT_MV
STT_MV0329,00:23:41.055,STT_MV
STT_MV0330,00:24:45.196,STT_MV
STT_MV0331,00:33:37.621,STT_MV
STT_MV0332,00:26:41.997,STT_MV
STT_MV0333,00:32:41.766,STT_MV
STT_MV0334,00:15:53.398,STT_MV
STT_MV0335,00:33:11.752,STT_MV
STT_MV0336,00:24:01.142,STT_MV
STT_MV0337,00:23:50.410,STT_MV
STT_MV0338,00:25:38.897,STT_MV
STT_MV0339,00:27:05.872,STT_MV
STT_MV0340,00:24:42.394,STT_MV
STT_MV0341,00:24:20.045,STT_MV
STT_MV0342,00:24:59.007,STT_MV
STT_MV0343,00:23:37.493,STT_MV
STT_MV0344,00:30:28.878,STT_MV
STT_MV0345,00:23:22.318,STT_MV
STT_MV0346,00:19:34.950,STT_MV
STT_MV0347,00:34:56.196,STT_MV
STT_MV0348,00:03:53.016,STT_MV
STT_MV0349,00:04:50.189,STT_MV
STT_MV0350,00:05:40.845,STT_MV
STT_MV0351,00:03:43.503,STT_MV
STT_MV0352,00:05:25.509,STT_MV
STT_MV0353,00:01:53.678,STT_MV
STT_MV0354,00:03:49.698,STT_MV
STT_MV0355,00:17:33.058,STT_MV
STT_MV0356,00:06:45.161,STT_MV
STT_MV0357,00:11:14.946,STT_MV
STT_MV0359,00:20:19.006,STT_MV
STT_MV0360,00:26:34.089,STT_MV
STT_MV0361,00:10:13.293,STT_MV
STT_MV0362,00:03:26.198,STT_MV
STT_MV0363,00:04:14.316,STT_MV
STT_MV0364,00:13:12.952,STT_MV
STT_MV0365,00:13:46.647,STT_MV
STT_MV0366,00:13:17.313,STT_MV
STT_MV0367,00:16:58.207,STT_MV
STT_MV0368,00:13:04.883,STT_MV
STT_MV0369,00:31:25.581,STT_MV
STT_MV0370,00:03:08.236,STT_MV
STT_MV0371,00:19:03.928,STT_MV
STT_MV0372,00:23:26.865,STT_MV
STT_MV0373,00:06:54.069,STT_MV
STT_MV0374,00:05:41.296,STT_MV
STT_MV0375,00:22:26.894,STT_MV
STT_MV0376,00:13:11.570,STT_MV
STT_MV0377,00:14:10.358,STT_MV
STT_MV0378,00:03:13.218,STT_MV
STT_MV0379,00:09:34.708,STT_MV
STT_MV0380,00:17:40.066,STT_MV
STT_MV0381,00:05:15.016,STT_MV
STT_MV0382,00:05:18.954,STT_MV
STT_MV0383,00:02:20.386,STT_MV
STT_MV0384,00:16:33.519,STT_MV
STT_MV0385,00:12:15.538,STT_MV
STT_MV0386,00:19:17.962,STT_MV
STT_MV0387,00:14:13.183,STT_MV
STT_MV0388,00:10:13.916,STT_MV
STT_MV0389,00:05:54.526,STT_MV
STT_MV0390,00:12:12.931,STT_MV
STT_MV0391,00:18:03.740,STT_MV
STT_MV0392,00:16:15.214,STT_MV
STT_MV0393,00:13:22.550,STT_MV
STT_MV0394,00:10:31.972,STT_MV
STT_MV0395,00:10:27.447,STT_MV
STT_MV0396,00:13:17.313,STT_MV
STT_MV0397,00:12:28.471,STT_MV
STT_MV0398,00:51:29.849,STT_MV
STT_MV0399,00:14:30.481,STT_MV
STT_MV0400,00:23:16.452,STT_MV
STT_MV0401,00:14:52.269,STT_MV
STT_MV0402,00:12:31.122,STT_MV
STT_MV0403,00:10:03.126,STT_MV
STT_MV0404,00:14:17.349,STT_MV
STT_MV0405,00:13:04.736,STT_MV
STT_MV0406,00:11:10.770,STT_MV
STT_MV0407,00:08:37.886,STT_MV
STT_MV0408,00:08:15.685,STT_MV
